# Step 0, Time: 0 s
Name Mass Px Py Pz Vx Vy Vz
   Neptune 1.024000e+26 4.502984e+12 1.252849e+10 1.638174e-09 -1.386468e+01 5.428689e+03 1.411888e-15
      Moon 7.342000e+22 1.342482e+11 6.599517e+10 8.837759e-05 -1.228805e+04 2.712014e+04 5.974679e-11
    Phobos 1.070000e+16 2.211188e+11 5.511759e+10 1.896155e-05 -4.192936e+03 2.368051e+04 1.420002e-11
    Deimos 1.480000e+15 2.211047e+11 5.515205e+10 1.896149e-05 -6.901483e+03 2.284138e+04 1.420087e-11
        Io 8.930000e+22 7.777701e+11 2.975441e+10 3.473759e-07 1.563360e+04 7.226712e+03 2.899797e-13
    Europa 4.800000e+22 7.773097e+11 3.045459e+10 3.473611e-07 -7.505101e+03 1.310050e+03 2.902119e-13
  Ganymede 1.480000e+23 7.789173e+11 2.972501e+10 3.473935e-07 3.891911e+03 2.279719e+04 2.893579e-13
  Callisto 1.080000e+23 7.796866e+11 2.950048e+10 3.474493e-07 2.438162e+03 2.068730e+04 2.888640e-13
     Titan 1.345000e+23 1.431665e+12 2.273000e+10 5.289714e-08 -1.982352e+03 4.458957e+03 4.500337e-14
      Rhea 2.310000e+21 1.433042e+12 2.282816e+10 5.289880e-08 -7.806958e+03 1.300702e+04 4.493848e-14
   Iapetus 1.810000e+21 1.435586e+12 2.011730e+10 5.300082e-08 1.906728e+03 1.223363e+04 4.488470e-14
     Dione 1.100000e+21 1.433037e+12 2.201405e+10 5.290089e-08 8.805553e+03 1.423200e+04 4.494078e-14
    Tethys 6.170000e+20 1.432531e+12 2.230510e+10 5.290031e-08 1.032828e+03 -1.376177e+03 4.496270e-14
 Enceladus 1.080000e+20 1.432626e+12 2.227712e+10 5.290032e-08 1.664048e+03 -4.190350e+03 4.496136e-14
     Mimas 3.750000e+19 1.432819e+12 2.212056e+10 5.290042e-08 1.197436e+04 7.571290e+03 4.495040e-14
   Miranda 6.590000e+19 2.877039e+12 1.577718e+10 6.346692e-09 -4.522437e+03 1.257239e+04 5.449328e-15
     Ariel 1.350000e+21 2.877067e+12 1.584208e+10 6.346682e-09 -4.406460e+03 1.051348e+04 5.449262e-15
   Umbriel 1.170000e+21 2.877160e+12 1.586132e+10 6.346670e-09 -2.829534e+03 1.058522e+04 5.449044e-15
   Titania 3.420000e+21 2.877093e+12 1.528133e+10 6.346834e-09 3.450326e+03 7.946940e+03 5.449284e-15
    Oberon 3.000000e+21 2.877352e+12 1.612093e+10 6.346471e-09 -2.357073e+03 8.931812e+03 5.448535e-15
    Triton 2.140000e+22 4.503197e+12 1.281627e+10 1.638163e-09 -3.399312e+03 8.170018e+03 1.411782e-15
Asteroid_1 9.550021e+17 -1.019909e+10 4.727533e+10 -6.866029e+08 -5.127163e+04 -1.087686e+04 -5.623794e+02

# Step 641, Time: 2.307600e+06 s
Name Mass Px Py Pz Vx Vy Vz
       Sun 1.989000e+30 7.446429e+05 4.228756e+04 7.498230e-04 6.361083e-01 5.283436e-02 2.713644e-10
   Mercury 3.301000e+23 -1.954248e+10 5.437169e+10 6.443566e-04 -4.516734e+04 -1.615942e+04 -6.546365e-09
     Venus 4.867000e+24 7.924699e+10 7.359001e+10 3.268005e-04 -2.384443e+04 2.567166e+04 1.904641e-10
     Earth 5.972000e+24 1.340358e+11 6.643915e+10 8.847800e-05 -1.323187e+04 2.668742e+04 5.984564e-11
      Mars 6.417000e+23 2.210976e+11 5.521404e+10 1.901271e-05 -5.848138e+03 2.341184e+04 1.421681e-11
   Jupiter 1.898000e+27 7.779137e+11 3.020137e+10 3.484152e-07 -5.072794e+02 1.306003e+04 2.903243e-13
    Saturn 5.683000e+26 1.432830e+12 2.237139e+10 5.306234e-08 -1.483805e+02 9.680170e+03 4.501797e-14
    Uranus 8.681000e+25 2.876957e+12 1.571625e+10 6.366346e-09 -3.695851e+01 6.799753e+03 5.458143e-15
   Neptune 1.024000e+26 4.502984e+12 1.254803e+10 1.643264e-09 -1.386444e+01 5.428721e+03 1.414094e-15
      Moon 7.342000e+22 1.342038e+11 6.609280e+10 8.859283e-05 -1.231135e+04 2.711948e+04 5.978720e-11
    Phobos 1.070000e+16 2.211036e+11 5.520659e+10 1.901272e-05 -4.210930e+03 2.472056e+04 1.421581e-11
    Deimos 1.480000e+15 2.210802e+11 5.523359e+10 1.901267e-05 -6.792139e+03 2.265058e+04 1.421803e-11
        Io 8.930000e+22 7.778295e+11 2.978895e+10 3.484212e-07 1.649313e+04 9.593626e+03 2.903824e-13
    Europa 4.800000e+22 7.772859e+11 3.045771e+10 3.484075e-07 -6.612037e+03 8.670183e+02 2.906627e-13
  Ganymede 1.480000e+23 7.789301e+11 2.980762e+10 3.484367e-07 3.538323e+03 2.294835e+04 2.897846e-13
  Callisto 1.080000e+23 7.796949e+11 2.957511e+10 3.484907e-07 2.317294e+03 2.073160e+04 2.892923e-13
     Titan 1.345000e+23 1.431658e+12 2.274595e+10 5.305940e-08 -1.897078e+03 4.430085e+03 4.507297e-14
      Rhea 2.310000e+21 1.433013e+12 2.287341e+10 5.306083e-08 -7.995596e+03 1.256906e+04 4.500896e-14
   Iapetus 1.810000e+21 1.435593e+12 2.016137e+10 5.316266e-08 1.898000e+03 1.224047e+04 4.495320e-14
     Dione 1.100000e+21 1.433067e+12 2.206810e+10 5.306292e-08 8.302979e+03 1.501398e+04 4.500846e-14
    Tethys 6.170000e+20 1.432540e+12 2.230072e+10 5.306243e-08 2.530366e+03 -1.218932e+03 4.503175e-14
 Enceladus 1.080000e+20 1.432642e+12 2.226506e+10 5.306243e-08 4.555335e+03 -3.350050e+03 4.502989e-14
     Mimas 3.750000e+19 1.432863e+12 2.215831e+10 5.306248e-08 1.212087e+04 1.048730e+04 4.501763e-14
   Miranda 6.590000e+19 2.877019e+12 1.581858e+10 6.366341e-09 -5.552807e+03 1.149958e+04 5.457870e-15
     Ariel 1.350000e+21 2.877049e+12 1.587816e+10 6.366330e-09 -4.761700e+03 1.002422e+04 5.457795e-15
   Umbriel 1.170000e+21 2.877149e+12 1.589874e+10 6.366317e-09 -3.058998e+03 1.039305e+04 5.457556e-15
   Titania 3.420000e+21 2.877105e+12 1.531032e+10 6.366481e-09 3.415245e+03 8.052929e+03 5.457730e-15
    Oberon 3.000000e+21 2.877343e+12 1.615293e+10 6.366116e-09 -2.398678e+03 8.886605e+03 5.457038e-15
    Triton 2.140000e+22 4.503184e+12 1.284512e+10 1.643253e-09 -3.513523e+03 8.015819e+03 1.413993e-15
Asteroid_1 9.550021e+17 -1.038351e+10 4.723545e+10 -6.886170e+08 -5.122855e+04 -1.107652e+04 -5.594796e+02

# Step 642, Time: 2.311200e+06 s
Name Mass Px Py Pz Vx Vy Vz
       Sun 1.989000e+30 7.469363e+05 4.247831e+04 7.507949e-04 6.370569e-01 5.298456e-02 2.699680e-10
   Mercury 3.301000e+23 -1.970490e+10 5.431303e+10 6.204291e-04 -4.511892e+04 -1.629414e+04 -6.646521e-09
     Venus 4.867000e+24 7.916105e+10 7.368233e+10 3.274861e-04 -2.387437e+04 2.564385e+04 1.904302e-10
     Earth 5.972000e+24 1.339881e+11 6.653519e+10 8.869360e-05 -1.325095e+04 2.667783e+04 5.988899e-11
      Mars 6.417000e+23 2.210765e+11 5.529831e+10 1.906396e-05 -5.857065e+03 2.340961e+04 1.423360e-11
   Jupiter 1.898000e+27 7.779118e+11 3.024839e+10 3.494620e-07 -5.080797e+02 1.305988e+04 2.907611e-13
    Saturn 5.683000e+26 1.432829e+12 2.240624e+10 5.322465e-08 -1.486349e+02 9.680173e+03 4.508719e-14
    Uranus 8.681000e+25 2.876957e+12 1.574073e+10 6.386026e-09 -3.700539e+01 6.799762e+03 5.466628e-15
   Neptune 1.024000e+26 4.502984e+12 1.256758e+10 1.648363e-09 -1.386568e+01 5.428754e+03 1.416300e-15
      Moon 7.342000e+22 1.341594e+11 6.619043e+10 8.880821e-05 -1.233474e+04 2.711875e+04 5.982774e-11
    Phobos 1.070000e+16 2.210846e+11 5.530030e+10 1.906395e-05 -5.276623e+03 2.603065e+04 1.423122e-11
    Deimos 1.480000e+15 2.210563e+11 5.531452e+10 1.906392e-05 -6.651436e+03 2.248002e+04 1.423519e-11
        Io 8.930000e+22 7.778907e+11 2.983257e+10 3.494680e-07 1.700704e+04 1.211563e+04 2.907828e-13
    Europa 4.800000e+22 7.772654e+11 3.045948e+10 3.494555e-07 -5.694634e+03 4.920546e+02 2.911120e-13
  Ganymede 1.480000e+23 7.789415e+11 2.989074e+10 3.494815e-07 3.179647e+03 2.308696e+04 2.902122e-13
  Callisto 1.080000e+23 7.797029e+11 2.964990e+10 3.495337e-07 2.195775e+03 2.077401e+04 2.897211e-13
     Titan 1.345000e+23 1.431651e+12 2.276180e+10 5.322191e-08 -1.811359e+03 4.402606e+03 4.514258e-14
      Rhea 2.310000e+21 1.432983e+12 2.291704e+10 5.322311e-08 -8.159768e+03 1.211991e+04 4.507951e-14
   Iapetus 1.810000e+21 1.435600e+12 2.020546e+10 5.332473e-08 1.889250e+03 1.224728e+04 4.502173e-14
     Dione 1.100000e+21 1.433095e+12 2.212476e+10 5.322520e-08 7.735430e+03 1.573817e+04 4.507626e-14
    Tethys 6.170000e+20 1.432554e+12 2.229764e+10 5.322479e-08 4.020823e+03 -8.554077e+02 4.510057e-14
 Enceladus 1.080000e+20 1.432668e+12 2.225821e+10 5.322478e-08 7.110485e+03 -1.901262e+03 4.509789e-14
     Mimas 3.750000e+19 1.432905e+12 2.220651e+10 5.322479e-08 1.166734e+04 1.338786e+04 4.508489e-14
   Miranda 6.590000e+19 2.876997e+12 1.585550e+10 6.386020e-09 -6.308277e+03 1.025612e+04 5.466423e-15
     Ariel 1.350000e+21 2.877031e+12 1.591237e+10 6.386008e-09 -5.058972e+03 9.501763e+03 5.466333e-15
   Umbriel 1.170000e+21 2.877137e+12 1.593541e+10 6.385995e-09 -3.274878e+03 1.018741e+04 5.466073e-15
   Titania 3.420000e+21 2.877118e+12 1.533968e+10 6.386160e-09 3.376906e+03 8.157885e+03 5.466179e-15
    Oberon 3.000000e+21 2.877334e+12 1.618475e+10 6.385792e-09 -2.439411e+03 8.840579e+03 5.465544e-15
    Triton 2.140000e+22 4.503171e+12 1.287341e+10 1.648351e-09 -3.620686e+03 7.857069e+03 1.416205e-15
Asteroid_1 9.550021e+17 -1.056778e+10 4.719486e+10 -6.906207e+08 -5.118469e+04 -1.127602e+04 -5.565712e+02

# Step 643, Time: 2.314800e+06 s
Name Mass Px Py Pz Vx Vy Vz
       Sun 1.989000e+30 7.492332e+05 4.266959e+04 7.517618e-04 6.380053e-01 5.313490e-02 2.685676e-10
   Mercury 3.301000e+23 -1.986716e+10 5.425388e+10 5.961376e-04 -4.507009e+04 -1.642872e+04 -6.747642e-09
     Venus 4.867000e+24 7.907499e+10 7.377454e+10 3.281715e-04 -2.390428e+04 2.561601e+04 1.903966e-10
     Earth 5.972000e+24 1.339404e+11 6.663119e+10 8.890936e-05 -1.327003e+04 2.666822e+04 5.993246e-11
      Mars 6.417000e+23 2.210554e+11 5.538258e+10 1.911526e-05 -5.865991e+03 2.340738e+04 1.425043e-11
   Jupiter 1.898000e+27 7.779100e+11 3.029540e+10 3.505103e-07 -5.088622e+02 1.305972e+04 2.911982e-13
    Saturn 5.683000e+26 1.432828e+12 2.244109e+10 5.338721e-08 -1.488892e+02 9.680175e+03 4.515644e-14
    Uranus 8.681000e+25 2.876957e+12 1.576521e+10 6.405737e-09 -3.705353e+01 6.799772e+03 5.475115e-15
   Neptune 1.024000e+26 4.502984e+12 1.258712e+10 1.653470e-09 -1.386842e+01 5.428788e+03 1.418507e-15
      Moon 7.342000e+22 1.341149e+11 6.628806e+10 8.902373e-05 -1.235820e+04 2.711798e+04 5.986840e-11
    Phobos 1.070000e+16 2.210578e+11 5.539209e+10 1.911525e-05 -7.443899e+03 2.549876e+04 1.424823e-11
    Deimos 1.480000e+15 2.210329e+11 5.539493e+10 1.911523e-05 -6.481397e+03 2.233448e+04 1.425234e-11
        Io 8.930000e+22 7.779524e+11 2.988564e+10 3.505163e-07 1.713966e+04 1.474299e+04 2.911816e-13
    Europa 4.800000e+22 7.772482e+11 3.046015e+10 3.505051e-07 -4.758016e+03 1.859085e+02 2.915596e-13
  Ganymede 1.480000e+23 7.789517e+11 2.997430e+10 3.505278e-07 2.816313e+03 2.321285e+04 2.906407e-13
  Callisto 1.080000e+23 7.797103e+11 2.972483e+10 3.505783e-07 2.073636e+03 2.081453e+04 2.901504e-13
     Titan 1.345000e+23 1.431645e+12 2.277755e+10 5.338468e-08 -1.725218e+03 4.376524e+03 4.521220e-14
      Rhea 2.310000e+21 1.432954e+12 2.295902e+10 5.338565e-08 -8.298751e+03 1.166089e+04 4.515011e-14
   Iapetus 1.810000e+21 1.435607e+12 2.024957e+10 5.348706e-08 1.880477e+03 1.225406e+04 4.509028e-14
     Dione 1.100000e+21 1.433121e+12 2.218380e+10 5.338771e-08 7.109861e+03 1.639997e+04 4.514419e-14
    Tethys 6.170000e+20 1.432574e+12 2.229663e+10 5.338740e-08 5.474958e+03 -2.806416e+02 4.516913e-14
 Enceladus 1.080000e+20 1.432701e+12 2.225829e+10 5.338738e-08 9.208229e+03 2.264509e+01 4.516546e-14
     Mimas 3.750000e+19 1.432943e+12 2.226477e+10 5.338734e-08 1.060518e+04 1.618462e+04 4.515222e-14
   Miranda 6.590000e+19 2.876972e+12 1.588761e+10 6.405730e-09 -6.769736e+03 8.918416e+03 5.474984e-15
     Ariel 1.350000e+21 2.877012e+12 1.594460e+10 6.405718e-09 -5.295445e+03 8.953625e+03 5.474876e-15
   Umbriel 1.170000e+21 2.877125e+12 1.597130e+10 6.405703e-09 -3.476447e+03 9.969304e+03 5.474593e-15
   Titania 3.420000e+21 2.877130e+12 1.536943e+10 6.405868e-09 3.335338e+03 8.261706e+03 5.474630e-15
    Oberon 3.000000e+21 2.877326e+12 1.621641e+10 6.405499e-09 -2.479255e+03 8.793753e+03 5.474052e-15
    Triton 2.140000e+22 4.503158e+12 1.290111e+10 1.653458e-09 -3.720640e+03 7.694089e+03 1.418417e-15
Asteroid_1 9.550021e+17 -1.075188e+10 4.715355e+10 -6.926138e+08 -5.114006e+04 -1.147533e+04 -5.536545e+02

# Step 644, Time: 2.318400e+06 s
Name Mass Px Py Pz Vx Vy Vz
       Sun 1.989000e+30 7.515334e+05 4.286142e+04 7.527235e-04 6.389535e-01 5.328540e-02 2.671632e-10
   Mercury 3.301000e+23 -2.002923e+10 5.419426e+10 5.714785e-04 -4.502086e+04 -1.656316e+04 -6.849734e-09
     Venus 4.867000e+24 7.898883e+10 7.386666e+10 3.288568e-04 -2.393415e+04 2.558814e+04 1.903634e-10
     Earth 5.972000e+24 1.338925e+11 6.672716e+10 8.912527e-05 -1.328909e+04 2.665861e+04 5.997605e-11
      Mars 6.417000e+23 2.210343e+11 5.546684e+10 1.916662e-05 -5.874916e+03 2.340514e+04 1.426728e-11
   Jupiter 1.898000e+27 7.779082e+11 3.034241e+10 3.515602e-07 -5.096253e+02 1.305956e+04 2.916356e-13
    Saturn 5.683000e+26 1.432828e+12 2.247594e+10 5.355003e-08 -1.491434e+02 9.680176e+03 4.522572e-14
    Uranus 8.681000e+25 2.876957e+12 1.578969e+10 6.425478e-09 -3.710298e+01 6.799782e+03 5.483603e-15
   Neptune 1.024000e+26 4.502984e+12 1.260666e+10 1.658584e-09 -1.387270e+01 5.428823e+03 1.420713e-15
      Moon 7.342000e+22 1.340704e+11 6.638568e+10 8.923941e-05 -1.238173e+04 2.711714e+04 5.990919e-11
    Phobos 1.070000e+16 2.210296e+11 5.547829e+10 1.916661e-05 -7.845717e+03 2.394474e+04 1.426649e-11
    Deimos 1.480000e+15 2.210103e+11 5.547491e+10 1.916660e-05 -6.284613e+03 2.221915e+04 1.426947e-11
        Io 8.930000e+22 7.780131e+11 2.994834e+10 3.515660e-07 1.686214e+04 1.741600e+04 2.915798e-13
    Europa 4.800000e+22 7.772345e+11 3.045997e+10 3.515563e-07 -3.807230e+03 -5.103775e+01 2.920055e-13
  Ganymede 1.480000e+23 7.789605e+11 3.005827e+10 3.515757e-07 2.448756e+03 2.332587e+04 2.910701e-13
  Callisto 1.080000e+23 7.797173e+11 2.979990e+10 3.516244e-07 1.950905e+03 2.085315e+04 2.905801e-13
     Titan 1.345000e+23 1.431639e+12 2.279322e+10 5.354769e-08 -1.638677e+03 4.351848e+03 4.528183e-14
      Rhea 2.310000e+21 1.432923e+12 2.299932e+10 5.354845e-08 -8.411882e+03 1.119333e+04 4.522078e-14
   Iapetus 1.810000e+21 1.435614e+12 2.029371e+10 5.364963e-08 1.871681e+03 1.226081e+04 4.515886e-14
     Dione 1.100000e+21 1.433144e+12 2.224498e+10 5.355048e-08 6.433363e+03 1.699563e+04 4.521226e-14
    Tethys 6.170000e+20 1.432599e+12 2.229845e+10 5.355025e-08 6.860892e+03 5.060016e+02 4.523745e-14
 Enceladus 1.080000e+20 1.432740e+12 2.226648e+10 5.355022e-08 1.078076e+04 2.273341e+03 4.523275e-14
     Mimas 3.750000e+19 1.432975e+12 2.233236e+10 5.355013e-08 8.922216e+03 1.877466e+04 4.521970e-14
   Miranda 6.590000e+19 2.876947e+12 1.591482e+10 6.425471e-09 -6.940327e+03 7.558392e+03 5.483548e-15
     Ariel 1.350000e+21 2.876992e+12 1.597480e+10 6.425458e-09 -5.469393e+03 8.387474e+03 5.483423e-15
   Umbriel 1.170000e+21 2.877111e+12 1.600637e+10 6.425443e-09 -3.663054e+03 9.739749e+03 5.483117e-15
   Titania 3.420000e+21 2.877141e+12 1.539954e+10 6.425608e-09 3.290572e+03 8.364291e+03 5.483082e-15
    Oberon 3.000000e+21 2.877316e+12 1.624790e+10 6.425236e-09 -2.518194e+03 8.746142e+03 5.482562e-15
    Triton 2.140000e+22 4.503144e+12 1.292821e+10 1.658572e-09 -3.813237e+03 7.527208e+03 1.420630e-15
Asteroid_1 9.550021e+17 -1.093582e+10 4.711152e+10 -6.945965e+08 -5.109465e+04 -1.167447e+04 -5.507294e+02

# Step 645, Time: 2.322000e+06 s
Name Mass Px Py Pz Vx Vy Vz
       Sun 1.989000e+30 7.538370e+05 4.305379e+04 7.536803e-04 6.399015e-01 5.343605e-02 2.657547e-10
   Mercury 3.301000e+23 -2.019113e+10 5.413415e+10 5.464485e-04 -4.497123e+04 -1.669744e+04 -6.952803e-09
     Venus 4.867000e+24 7.890256e+10 7.395868e+10 3.295420e-04 -2.396400e+04 2.556023e+04 1.903306e-10
     Earth 5.972000e+24 1.338446e+11 6.682310e+10 8.934134e-05 -1.330815e+04 2.664897e+04 6.001976e-11
      Mars 6.417000e+23 2.210131e+11 5.555109e+10 1.921804e-05 -5.883841e+03 2.340290e+04 1.428416e-11
   Jupiter 1.898000e+27 7.779063e+11 3.038943e+10 3.526116e-07 -5.103682e+02 1.305940e+04 2.920732e-13
    Saturn 5.683000e+26 1.432827e+12 2.251078e+10 5.371309e-08 -1.493974e+02 9.680177e+03 4.529502e-14
    Uranus 8.681000e+25 2.876957e+12 1.581417e+10 6.445249e-09 -3.715373e+01 6.799793e+03 5.492092e-15
   Neptune 1.024000e+26 4.502983e+12 1.262621e+10 1.663707e-09 -1.387854e+01 5.428858e+03 1.422920e-15
      Moon 7.342000e+22 1.340257e+11 6.648330e+10 8.945523e-05 -1.240533e+04 2.711625e+04 5.995010e-11
    Phobos 1.070000e+16 2.210027e+11 5.556113e+10 1.921803e-05 -7.473663e+03 2.301107e+04 1.428430e-11
    Deimos 1.480000e+15 2.209885e+11 5.555462e+10 1.921803e-05 -6.064570e+03 2.213964e+04 1.428656e-11
        Io 8.930000e+22 7.780713e+11 3.002058e+10 3.526171e-07 1.615562e+04 2.006568e+04 2.919782e-13
    Europa 4.800000e+22 7.772243e+11 3.045918e+10 3.526091e-07 -2.847220e+03 -2.187454e+02 2.924498e-13
  Ganymede 1.480000e+23 7.789680e+11 3.014261e+10 3.526251e-07 2.077414e+03 2.342588e+04 2.915006e-13
  Callisto 1.080000e+23 7.797239e+11 2.987511e+10 3.526720e-07 1.827613e+03 2.088985e+04 2.910104e-13
     Titan 1.345000e+23 1.431634e+12 2.280880e+10 5.371096e-08 -1.551757e+03 4.328582e+03 4.535148e-14
      Rhea 2.310000e+21 1.432893e+12 2.303791e+10 5.371150e-08 -8.498564e+03 1.071864e+04 4.529149e-14
   Iapetus 1.810000e+21 1.435620e+12 2.033787e+10 5.381245e-08 1.862863e+03 1.226753e+04 4.522746e-14
     Dione 1.100000e+21 1.433164e+12 2.230806e+10 5.371349e-08 5.713060e+03 1.752223e+04 4.528049e-14
    Tethys 6.170000e+20 1.432628e+12 2.230385e+10 5.371335e-08 8.144737e+03 1.499829e+03 4.530553e-14
 Enceladus 1.080000e+20 1.432782e+12 2.228342e+10 5.371330e-08 1.180766e+04 4.707405e+03 4.529987e-14
     Mimas 3.750000e+19 1.432999e+12 2.240807e+10 5.371316e-08 6.610186e+03 2.102941e+04 4.528742e-14
   Miranda 6.590000e+19 2.876923e+12 1.593727e+10 6.445242e-09 -6.840062e+03 6.237689e+03 5.492113e-15
     Ariel 1.350000e+21 2.876972e+12 1.600292e+10 6.445229e-09 -5.580156e+03 7.810926e+03 5.491973e-15
   Umbriel 1.170000e+21 2.877098e+12 1.604056e+10 6.445212e-09 -3.834125e+03 9.499800e+03 5.491644e-15
   Titania 3.420000e+21 2.877153e+12 1.543001e+10 6.445377e-09 3.242644e+03 8.465538e+03 5.491537e-15
    Oberon 3.000000e+21 2.877307e+12 1.627921e+10 6.445004e-09 -2.556213e+03 8.697764e+03 5.491074e-15
    Triton 2.140000e+22 4.503130e+12 1.295469e+10 1.663694e-09 -3.898343e+03 7.356755e+03 1.422843e-15
Asteroid_1 9.550021e+17 -1.111960e+10 4.706878e+10 -6.965685e+08 -5.104846e+04 -1.187343e+04 -5.477960e+02

# Step 646, Time: 2.325600e+06 s
Name Mass Px Py Pz Vx Vy Vz
       Sun 1.989000e+30 7.561441e+05 4.324670e+04 7.546319e-04 6.408494e-01 5.358685e-02 2.643423e-10
   Mercury 3.301000e+23 -2.035284e+10 5.407355e+10 5.210438e-04 -4.492120e+04 -1.683157e+04 -7.056854e-09
     Venus 4.867000e+24 7.881618e+10 7.405059e+10 3.302271e-04 -2.399381e+04 2.553228e+04 1.902981e-10
     Earth 5.972000e+24 1.337966e+11 6.691900e+10 8.955757e-05 -1.332720e+04 2.663933e+04 6.006359e-11
      Mars 6.417000e+23 2.209919e+11 5.563533e+10 1.926953e-05 -5.892764e+03 2.340066e+04 1.430106e-11
   Jupiter 1.898000e+27 7.779045e+11 3.043644e+10 3.536647e-07 -5.110904e+02 1.305924e+04 2.925111e-13
    Saturn 5.683000e+26 1.432827e+12 2.254563e+10 5.387640e-08 -1.496513e+02 9.680178e+03 4.536435e-14
    Uranus 8.681000e+25 2.876957e+12 1.583865e+10 6.465051e-09 -3.720576e+01 6.799803e+03 5.500584e-15
   Neptune 1.024000e+26 4.502983e+12 1.264575e+10 1.668837e-09 -1.388597e+01 5.428894e+03 1.425128e-15
      Moon 7.342000e+22 1.339810e+11 6.658091e+10 8.967120e-05 -1.242901e+04 2.711530e+04 5.999114e-11
    Phobos 1.070000e+16 2.209776e+11 5.564212e+10 1.926952e-05 -6.952459e+03 2.249720e+04 1.430176e-11
    Deimos 1.480000e+15 2.209675e+11 5.563418e+10 1.926952e-05 -5.826063e+03 2.210187e+04 1.430360e-11
        Io 8.930000e+22 7.781253e+11 3.010199e+10 3.536697e-07 1.501448e+04 2.261554e+04 2.923781e-13
    Europa 4.800000e+22 7.772175e+11 3.045804e+10 3.536635e-07 -1.882811e+03 -3.174962e+02 2.928924e-13
  Ganymede 1.480000e+23 7.789741e+11 3.022725e+10 3.536760e-07 1.702732e+03 2.351276e+04 2.919320e-13
  Callisto 1.080000e+23 7.797301e+11 2.995044e+10 3.537212e-07 1.703788e+03 2.092464e+04 2.914412e-13
     Titan 1.345000e+23 1.431628e+12 2.282431e+10 5.387447e-08 -1.464483e+03 4.306733e+03 4.542113e-14
      Rhea 2.310000e+21 1.432862e+12 2.307476e+10 5.387480e-08 -8.558269e+03 1.023828e+04 4.536225e-14
   Iapetus 1.810000e+21 1.435627e+12 2.038206e+10 5.397552e-08 1.854022e+03 1.227422e+04 4.529609e-14
     Dione 1.100000e+21 1.433182e+12 2.237278e+10 5.387674e-08 4.956024e+03 1.797761e+04 4.534887e-14
    Tethys 6.170000e+20 1.432661e+12 2.231353e+10 5.387670e-08 9.291592e+03 2.689882e+03 4.537338e-14
 Enceladus 1.080000e+20 1.432826e+12 2.230934e+10 5.387662e-08 1.230428e+04 7.198836e+03 4.536695e-14
     Mimas 3.750000e+19 1.433012e+12 2.249009e+10 5.387644e-08 3.679557e+03 2.278411e+04 4.535549e-14
   Miranda 6.590000e+19 2.876899e+12 1.595529e+10 6.465045e-09 -6.499712e+03 5.005009e+03 5.500675e-15
     Ariel 1.350000e+21 2.876952e+12 1.602895e+10 6.465031e-09 -5.628079e+03 7.231387e+03 5.500525e-15
   Umbriel 1.170000e+21 2.877083e+12 1.607387e+10 6.465013e-09 -3.989162e+03 9.250525e+03 5.500175e-15
   Titania 3.420000e+21 2.877165e+12 1.546085e+10 6.465177e-09 3.191590e+03 8.565348e+03 5.499993e-15
    Oberon 3.000000e+21 2.877298e+12 1.631034e+10 6.464802e-09 -2.593296e+03 8.648637e+03 5.499588e-15
    Triton 2.140000e+22 4.503116e+12 1.298055e+10 1.668824e-09 -3.975839e+03 7.183062e+03 1.425057e-15
Asteroid_1 9.550021e+17 -1.130320e+10 4.702532e+10 -6.985300e+08 -5.100150e+04 -1.207220e+04 -5.448543e+02

# Step 647, Time: 2.329200e+06 s
Name Mass Px Py Pz Vx Vy Vz
       Sun 1.989000e+30 7.584546e+05 4.344016e+04 7.555784e-04 6.417972e-01 5.373780e-02 2.629260e-10
   Mercury 3.301000e+23 -2.051438e+10 5.401248e+10 4.952610e-04 -4.487076e+04 -1.696556e+04 -7.161892e-09
     Venus 4.867000e+24 7.872970e+10 7.414241e+10 3.309120e-04 -2.402359e+04 2.550430e+04 1.902660e-10
     Earth 5.972000e+24 1.337486e+11 6.701487e+10 8.977396e-05 -1.334624e+04 2.662967e+04 6.010754e-11
      Mars 6.417000e+23 2.209706e+11 5.571957e+10 1.932107e-05 -5.901687e+03 2.339841e+04 1.431800e-11
   Jupiter 1.898000e+27 7.779026e+11 3.048345e+10 3.547193e-07 -5.117924e+02 1.305909e+04 2.929492e-13
    Saturn 5.683000e+26 1.432826e+12 2.258048e+10 5.403996e-08 -1.499050e+02 9.680178e+03 4.543370e-14
    Uranus 8.681000e+25 2.876957e+12 1.586313e+10 6.484884e-09 -3.725904e+01 6.799814e+03 5.509077e-15
   Neptune 1.024000e+26 4.502983e+12 1.266530e+10 1.673976e-09 -1.389502e+01 5.428931e+03 1.427335e-15
      Moon 7.342000e+22 1.339361e+11 6.667852e+10 8.988731e-05 -1.245276e+04 2.711430e+04 6.003230e-11
